id_colaborador,nome,sexo_biologico,idade,cargo,nota_desempenho,remuneracao
SUP001335,Marcela Carvalho,Feminino,48,Suporte,Bom,6336.59
SUP001336,Fernanda Fernandes,Feminino,18,Suporte,Regular,5931.12
SUP001337,Rodrigo Aparecida,Masculino,40,Suporte,Insuficiente,5949.02
SUP001338,Zoe Pacheco,Feminino,46,Suporte,Insuficiente,4767.29
SUP001339,Oliver Rodrigues,Masculino,43,Suporte,Excelente,6640.69
SUP001340,Samuel Duarte,Masculino,39,Suporte,Bom,7341.14
SUP001341,Fernando Sampaio,Masculino,27,Suporte,Regular,6280.02
SUP001342,Yan Aparecida,Masculino,23,Suporte,Bom,5179.1
SUP001343,Maria Moraes,Feminino,38,Suporte,Regular,6168.74
SUP001344,Ana Carolina Rocha,Feminino,45,Suporte,Bom,4982.91
SUP001345,Ana Cecília Vasconcelos,Feminino,26,Suporte,Insuficiente,3849.48
SUP001346,Luigi Rocha,Masculino,26,Suporte,Insuficiente,5739.3
SUP001347,Luiz Otávio Cavalcanti,Masculino,18,Suporte,Insuficiente,6420.35
SUP001348,Antony Moreira,Masculino,27,Suporte,Bom,5311.67
SUP001349,Daniela Brito,Feminino,29,Suporte,Bom,6256.62
SUP001350,Igor Ramos,Masculino,53,Suporte,Excelente,6248.85
SUP001351,Maitê Castro,Feminino,37,Suporte,Insuficiente,6456.03
SUP001352,Luísa Teixeira,Feminino,33,Suporte,Excelente,6650.86
SUP001353,Mateus Moraes,Masculino,33,Suporte,Bom,5443.42
SUP001354,Alice Teixeira,Feminino,24,Suporte,Regular,6460.02
SUP001355,Leonardo Pinto,Masculino,51,Suporte,Insuficiente,5751.79
SUP001356,Lunna Barros,Feminino,32,Suporte,Insuficiente,6274.37
SUP001357,Eduarda Oliveira,Feminino,18,Suporte,Insuficiente,5432.52
SUP001358,Leandro Nascimento,Masculino,30,Suporte,Insuficiente,5986.99
SUP001359,Bento Farias,Masculino,28,Suporte,Insuficiente,5136.86
SUP001360,Marina Araújo,Feminino,25,Suporte,Bom,5137.21
SUP001361,Carolina Lopes,Feminino,36,Suporte,Insuficiente,4298.87
SUP001362,Mateus Pires,Masculino,36,Suporte,Insuficiente,4358.32
SUP001363,Larissa Ramos,Feminino,29,Suporte,Excelente,5497.55
SUP001364,Kamilly da Rosa,Feminino,43,Suporte,Regular,4361.84
SUP001365,Sophia Almeida,Feminino,23,Suporte,Insuficiente,5368.16
SUP001366,Matteo Abreu,Masculino,56,Suporte,Excelente,8040.95
SUP001367,Anna Liz Porto,Feminino,23,Suporte,Bom,6048.05
SUP001368,Gabriela Oliveira,Feminino,31,Suporte,Excelente,4700.38
SUP001369,Marcelo Carvalho,Masculino,34,Suporte,Insuficiente,6072.54
SUP001370,Rodrigo da Mata,Masculino,38,Suporte,Excelente,5397.23
SUP001371,Sofia Viana,Feminino,34,Suporte,Excelente,5195.9
SUP001372,Yago Pires,Masculino,41,Suporte,Bom,6243.26
SUP001373,Alice Ribeiro,Feminino,22,Suporte,Excelente,6361.58
SUP001374,Lorenzo Correia,Masculino,26,Suporte,Bom,6433.33
SUP001375,Kevin Gomes,Masculino,62,Suporte,Bom,6861.11
SUP001376,Maria Fernanda Gonçalves,Feminino,25,Suporte,Excelente,7073.68
SUP001377,Isaac Barbosa,Masculino,44,Suporte,Insuficiente,5863.68
SUP001378,Davi Miguel Pires,Masculino,21,Suporte,Regular,6444.15
SUP001379,Arthur Miguel Rocha,Masculino,34,Suporte,Excelente,6446.85
SUP001380,Maya Sampaio,Feminino,29,Suporte,Excelente,5080.48
SUP001381,Heitor da Mata,Masculino,42,Suporte,Excelente,6601.15
SUP001382,Levi Nascimento,Masculino,18,Suporte,Regular,6210.07
SUP001383,Yasmin Sá,Feminino,32,Suporte,Regular,6650.84
SUP001384,Brayan Sampaio,Masculino,26,Suporte,Bom,6304.16
SUP001385,Luísa da Rosa,Feminino,33,Suporte,Regular,4230.97
SUP001386,João Vitor Cunha,Masculino,27,Suporte,Regular,7227.06
SUP001387,Emanuella Freitas,Feminino,21,Suporte,Excelente,5227.15
SUP001388,Anthony Gabriel Silveira,Masculino,34,Suporte,Bom,4787.3
SUP001389,Alana Cardoso,Feminino,19,Suporte,Insuficiente,5397.82
SUP001390,Theodoro Nogueira,Masculino,32,Suporte,Bom,5304.11
SUP001391,Carlos Eduardo Casa Grande,Masculino,25,Suporte,Regular,7260.61
SUP001392,Henry da Paz,Masculino,19,Suporte,Regular,6283.77
SUP001393,Ravi Lucca Pinto,Masculino,47,Suporte,Excelente,5619.09
SUP001394,João Vitor Camargo,Masculino,24,Suporte,Insuficiente,5320.55
SUP001395,Rodrigo Martins,Masculino,35,Suporte,Insuficiente,6272.75
SUP001396,Manuella da Rocha,Feminino,38,Suporte,Insuficiente,4599.59
SUP001397,Bernardo Garcia,Masculino,31,Suporte,Regular,4939.06
SUP001398,Calebe Correia,Masculino,29,Suporte,Regular,5232.11
SUP001399,Carolina Leão,Feminino,32,Suporte,Bom,4695.95
SUP001400,Maria Flor Jesus,Feminino,41,Suporte,Regular,4804.68
SUP001401,Caleb Duarte,Masculino,25,Suporte,Insuficiente,4502.39
SUP001402,Paulo Rodrigues,Masculino,35,Suporte,Insuficiente,4837.52
SUP001403,Pedro Lucas Martins,Masculino,20,Suporte,Insuficiente,5003.05
SUP001404,Mariane Castro,Feminino,26,Suporte,Excelente,6281.5
SUP001405,Natália Andrade,Feminino,30,Suporte,Bom,6461.45
SUP001406,Kevin Caldeira,Masculino,28,Suporte,Bom,6502.2
SUP001407,Bianca Pastor,Feminino,25,Suporte,Regular,5838.63
SUP001408,Larissa da Rosa,Feminino,18,Suporte,Excelente,5554.44
SUP001409,Giovanna Cardoso,Feminino,31,Suporte,Bom,5228.96
SUP001410,Olivia Barbosa,Feminino,41,Suporte,Excelente,5455.32
SUP001411,Luigi Fernandes,Masculino,26,Suporte,Excelente,5566.57
SUP001412,Davi Lucas Rezende,Masculino,31,Suporte,Regular,6249.37
SUP001413,Theodoro Azevedo,Masculino,42,Suporte,Excelente,7742.96
SUP001414,João Vitor Sales,Masculino,49,Suporte,Bom,6331.81
SUP001415,Cauê Barbosa,Masculino,22,Suporte,Regular,5772.26
SUP001416,Ágatha Garcia,Feminino,28,Suporte,Bom,6333.8
SUP001417,Igor Monteiro,Masculino,40,Suporte,Excelente,6063.46
SUP001418,Benício Aragão,Masculino,36,Suporte,Excelente,6833.45
SUP001419,Enrico Costa,Masculino,18,Suporte,Insuficiente,6297.08
SUP001420,Heloísa Fernandes,Feminino,35,Suporte,Regular,4822.08
SUP001421,Luiz Fernando Monteiro,Masculino,52,Suporte,Regular,4761.45
SUP001422,Felipe Cassiano,Masculino,38,Suporte,Insuficiente,7025.21
SUP001423,Murilo Porto,Masculino,27,Suporte,Bom,4792.01
SUP001424,Brayan Lopes,Masculino,32,Suporte,Bom,5041.99
SUP001425,Nina Jesus,Feminino,48,Suporte,Excelente,5830.05
SUP001426,Aurora Cassiano,Feminino,39,Suporte,Regular,5016.43
SUP001427,Mateus Cassiano,Masculino,43,Suporte,Excelente,7066.89
SUP001428,Mariah Andrade,Feminino,34,Suporte,Insuficiente,5482.43
SUP001429,Yasmin Rocha,Feminino,23,Suporte,Excelente,4443.1
SUP001430,Ana Vitória Cavalcante,Feminino,28,Suporte,Bom,6356.22
SUP001431,Murilo Rocha,Masculino,36,Suporte,Bom,6930.49
SUP001432,Anthony Gabriel Machado,Masculino,42,Suporte,Insuficiente,6717.14
SUP001433,Diogo da Conceição,Masculino,52,Suporte,Bom,5146.16
SUP001434,Olivia Novais,Feminino,41,Suporte,Insuficiente,4799.66
SUP001435,André Sampaio,Masculino,23,Suporte,Regular,4771.5
SUP001436,João Felipe Oliveira,Masculino,39,Suporte,Insuficiente,6296.33
SUP001437,Diego da Costa,Masculino,44,Suporte,Insuficiente,4620.55
SUP001438,Júlia Mendes,Feminino,36,Suporte,Insuficiente,3995.08
SUP001439,Bryan Nascimento,Masculino,31,Suporte,Bom,7266.12
SUP001440,Giovanna da Conceição,Feminino,59,Suporte,Regular,6100.85
SUP001441,Ana Vitória Pereira,Feminino,18,Suporte,Excelente,6163.37
SUP001442,Nathan Aparecida,Masculino,26,Suporte,Regular,5920.63
SUP001443,Lara Duarte,Feminino,32,Suporte,Bom,7104.09
SUP001444,Caio Fogaça,Masculino,58,Suporte,Regular,6847.18
SUP001445,Ana Beatriz da Cunha,Feminino,22,Suporte,Regular,5847.82
SUP001446,Kaique Abreu,Masculino,34,Suporte,Insuficiente,6285.69
SUP001447,Alana Pires,Feminino,41,Suporte,Insuficiente,5993.39
SUP001448,Maria Júlia Albuquerque,Feminino,30,Suporte,Bom,4759.47
SUP001449,Alice Fonseca,Feminino,27,Suporte,Insuficiente,4039.35
SUP001450,Stephany Campos,Feminino,36,Suporte,Bom,4871.24
SUP001451,Luan Vasconcelos,Masculino,40,Suporte,Excelente,6416.5
SUP001452,Luiza Oliveira,Feminino,40,Suporte,Regular,6197.51
SUP001453,Stella Ribeiro,Feminino,43,Suporte,Excelente,6304.9
SUP001454,Isabela Silva,Feminino,33,Suporte,Excelente,6743.43
SUP001455,Davi Lucas Fernandes,Masculino,40,Suporte,Regular,5359.78
SUP001456,Ester Nogueira,Feminino,32,Suporte,Insuficiente,4848.99
SUP001457,Luísa Rios,Feminino,35,Suporte,Excelente,6858.04
SUP001458,Isis Sales,Feminino,31,Suporte,Regular,5866.66
SUP001459,João Nogueira,Masculino,37,Suporte,Excelente,5429.51
SUP001460,Manuela da Conceição,Feminino,42,Suporte,Excelente,4771.44
SUP001461,Enrico Ribeiro,Masculino,52,Suporte,Regular,5002.7
SUP001462,Laura Cassiano,Feminino,18,Suporte,Insuficiente,4168.23
SUP001463,Diogo Mendonça,Masculino,37,Suporte,Bom,5614.55
SUP001464,Maria Helena Lopes,Feminino,23,Suporte,Regular,5307.49
SUP001465,Carolina Campos,Feminino,27,Suporte,Bom,5986.46
SUP001466,Benício Farias,Masculino,41,Suporte,Regular,5221.29
SUP001467,Ana Laura Santos,Feminino,37,Suporte,Regular,6191.83
SUP001468,Bryan Aparecida,Masculino,36,Suporte,Bom,5487.18
SUP001469,Olívia da Conceição,Feminino,18,Suporte,Bom,4148.79
SUP001470,Jade Costela,Feminino,20,Suporte,Insuficiente,6484.46
SUP001471,Helena Caldeira,Feminino,39,Suporte,Regular,4057.21
SUP001472,Maysa da Cruz,Feminino,18,Suporte,Regular,4830.34
SUP001473,Catarina Fernandes,Feminino,42,Suporte,Regular,4616.78
SUP001474,Vinicius Gonçalves,Masculino,42,Suporte,Insuficiente,4429.85
SUP001475,Matteo Silva,Masculino,50,Suporte,Bom,5320.08
SUP001476,Lunna Fonseca,Feminino,28,Suporte,Regular,6881.88
SUP001477,Maria Alice Costela,Feminino,18,Suporte,Bom,4476.27
SUP001478,Sabrina da Paz,Feminino,34,Suporte,Insuficiente,4317.97
SUP001479,Maria Liz Nunes,Feminino,43,Suporte,Excelente,5437.55
SUP001480,Luiz Miguel Camargo,Masculino,46,Suporte,Bom,6680.17
SUP001481,Elisa Rezende,Feminino,23,Suporte,Insuficiente,6206.52
SUP001482,Vinícius Macedo,Masculino,38,Suporte,Excelente,6149.06
SUP001483,Cauê Gonçalves,Masculino,32,Suporte,Regular,5511.81
SUP001484,Brayan Cavalcanti,Masculino,29,Suporte,Regular,6959.04
SUP001485,Yan Mendonça,Masculino,47,Suporte,Bom,6719.66
SUP001486,Isaac Gomes,Masculino,25,Suporte,Excelente,7811.87
SUP001487,Bryan Vasconcelos,Masculino,28,Suporte,Insuficiente,6958.44
SUP001488,Maysa Campos,Feminino,19,Suporte,Regular,4929.28
SUP001489,Benjamin Marques,Masculino,22,Suporte,Regular,6321.28
SUP001490,Carlos Eduardo Farias,Masculino,38,Suporte,Excelente,5403.52
SUP001491,Levi Brito,Masculino,49,Suporte,Insuficiente,4386.65
SUP001492,Bento Barbosa,Masculino,35,Suporte,Regular,7020.89
SUP001493,Arthur Miguel Moreira,Masculino,22,Suporte,Regular,6035.73
SUP001494,Pedro Miguel Ferreira,Masculino,45,Suporte,Bom,6257.22
SUP001495,Maria Eduarda Cunha,Feminino,47,Suporte,Insuficiente,5293.87
SUP001496,Ana Luiza Moura,Feminino,24,Suporte,Regular,4485.48
SUP001497,Olivia da Mota,Feminino,25,Suporte,Excelente,5789.43
SUP001498,Vicente Moura,Masculino,42,Suporte,Regular,5988.58
SUP001499,Anthony Pacheco,Masculino,53,Suporte,Insuficiente,6898.85
SUP001500,Sarah Rios,Feminino,25,Suporte,Bom,5049.21
SUP001501,Matteo Monteiro,Masculino,24,Suporte,Regular,7042.82
SUP001502,Otávio Lopes,Masculino,43,Suporte,Excelente,6768.85
SUP001503,João Novais,Masculino,45,Suporte,Regular,5496.62
SUP001504,João Guilherme Guerra,Masculino,37,Suporte,Excelente,6092.25
SUP001505,Josué da Mata,Masculino,31,Suporte,Insuficiente,6418.25
SUP001506,Diego Ribeiro,Masculino,47,Suporte,Bom,6287.0
SUP001507,Luiza Rodrigues,Feminino,35,Suporte,Insuficiente,4930.8
SUP001508,Luiz Henrique Fonseca,Masculino,29,Suporte,Regular,6621.98
SUP001509,Maria Julia Rocha,Feminino,30,Suporte,Regular,4269.63
SUP001510,Hadassa Caldeira,Feminino,18,Suporte,Bom,4521.25
SUP001511,Isabel Teixeira,Feminino,37,Suporte,Excelente,5693.72
SUP001512,Lara Fernandes,Feminino,27,Suporte,Insuficiente,4961.56
SUP001513,Alexia Cardoso,Feminino,26,Suporte,Excelente,5798.14
SUP001514,Antônio Souza,Masculino,37,Suporte,Regular,5482.72
SUP001515,José Araújo,Masculino,37,Suporte,Excelente,7993.17
SUP001516,Luigi Fonseca,Masculino,46,Suporte,Insuficiente,4522.2
SUP001517,Lara Lima,Feminino,36,Suporte,Excelente,4965.15
SUP001518,Luiza Câmara,Feminino,28,Suporte,Regular,5410.28
SUP001519,Theodoro Alves,Masculino,45,Suporte,Insuficiente,6674.69
SUP001520,Hadassa Souza,Feminino,34,Suporte,Excelente,5208.33
SUP001521,Ryan Barbosa,Masculino,33,Suporte,Excelente,6844.65
SUP001522,Catarina Lima,Feminino,29,Suporte,Insuficiente,6192.11
SUP001523,Matteo Pastor,Masculino,36,Suporte,Regular,4601.61
SUP001524,Otávio Rocha,Masculino,42,Suporte,Insuficiente,5857.5
SUP001525,Bento Freitas,Masculino,33,Suporte,Regular,7291.07
SUP001526,Enzo Barros,Masculino,33,Suporte,Excelente,4918.92
SUP001527,Nathan Casa Grande,Masculino,57,Suporte,Insuficiente,4914.49
SUP001528,Miguel Teixeira,Masculino,46,Suporte,Regular,5385.0
SUP001529,Clara Barbosa,Feminino,22,Suporte,Insuficiente,5975.36
SUP001530,Davi Lucca Vasconcelos,Masculino,43,Suporte,Excelente,5647.85
SUP001531,João Miguel Monteiro,Masculino,38,Suporte,Insuficiente,6067.53
SUP001532,Mariah Fogaça,Feminino,34,Suporte,Excelente,4728.16
SUP001533,Maria Laura da Rosa,Feminino,31,Suporte,Excelente,5776.52
SUP001534,Ian Nascimento,Masculino,49,Suporte,Excelente,5998.86
SUP001535,Diego Moreira,Masculino,40,Suporte,Regular,4769.69
SUP001536,Vitor Hugo Nascimento,Masculino,36,Suporte,Regular,5517.76
SUP001537,Vitor Rocha,Masculino,47,Suporte,Bom,6943.8
SUP001538,Stella Ferreira,Feminino,32,Suporte,Regular,5224.86
SUP001539,Benicio Vargas,Masculino,38,Suporte,Bom,5026.8
SUP001540,Arthur Miguel Jesus,Masculino,40,Suporte,Insuficiente,4432.86
SUP001541,Sophia Sá,Feminino,29,Suporte,Excelente,7214.63
SUP001542,Diego Marques,Masculino,37,Suporte,Regular,5486.62
SUP001543,Maitê Nunes,Feminino,24,Suporte,Excelente,7062.43
SUP001544,Antônio Cavalcante,Masculino,29,Suporte,Bom,6817.7
SUP001545,Sophie Machado,Feminino,20,Suporte,Regular,6112.35
SUP001546,Rafael Alves,Masculino,23,Suporte,Regular,7288.45
SUP001547,Isabela Vasconcelos,Feminino,21,Suporte,Regular,6702.02
SUP001548,Fernanda Dias,Feminino,28,Suporte,Regular,6350.37
SUP001549,Vinicius Monteiro,Masculino,38,Suporte,Excelente,7092.0
SUP001550,Sophie Lima,Feminino,27,Suporte,Regular,4558.91
SUP001551,Brenda da Mota,Feminino,18,Suporte,Bom,4537.59
SUP001552,Manuella Cavalcante,Feminino,46,Suporte,Regular,4794.63
SUP001553,Bárbara Ferreira,Feminino,41,Suporte,Bom,5936.08
SUP001554,Fernanda Pastor,Feminino,34,Suporte,Bom,4555.63
SUP001555,Ian Garcia,Masculino,56,Suporte,Excelente,6138.09
SUP001556,Yan Guerra,Masculino,27,Suporte,Regular,6949.83
SUP001557,Isabela Camargo,Feminino,49,Suporte,Bom,5515.05
SUP001558,Gael Dias,Masculino,27,Suporte,Regular,6413.21
SUP001559,Camila Pereira,Feminino,32,Suporte,Excelente,6095.39
SUP001560,Hadassa da Paz,Feminino,18,Suporte,Excelente,7296.05
SUP001561,Bruno Ferreira,Masculino,37,Suporte,Regular,5578.1
SUP001562,Kevin Novaes,Masculino,41,Suporte,Bom,5036.31
SUP001563,Bianca Brito,Feminino,28,Suporte,Insuficiente,5796.9
SUP001564,Bruno da Costa,Masculino,44,Suporte,Insuficiente,5023.83
SUP001565,Fernanda Ferreira,Feminino,31,Suporte,Excelente,7404.29
SUP001566,Ravy Cavalcante,Masculino,32,Suporte,Bom,7409.78
SUP001567,Sarah Costela,Feminino,24,Suporte,Insuficiente,5913.91
SUP001568,Luiz Felipe Fogaça,Masculino,45,Suporte,Bom,5453.02
SUP001569,Nicole da Cruz,Feminino,23,Suporte,Regular,5849.32
SUP001570,Joaquim da Cunha,Masculino,46,Suporte,Excelente,7855.74
SUP001571,Raquel Almeida,Feminino,42,Suporte,Regular,6202.31
SUP001572,Otávio Farias,Masculino,20,Suporte,Regular,7198.22
SUP001573,Aylla Vieira,Feminino,41,Suporte,Regular,5631.47
SUP001574,Eloah da Rocha,Feminino,51,Suporte,Bom,6394.8
SUP001575,Erick Albuquerque,Masculino,40,Suporte,Insuficiente,4426.91
SUP001576,Luiz Gustavo Aparecida,Masculino,43,Suporte,Regular,6178.94
SUP001577,Leonardo Andrade,Masculino,47,Suporte,Excelente,6392.55
SUP001578,Luna Carvalho,Feminino,27,Suporte,Bom,5575.73
SUP001579,Bella Costela,Feminino,32,Suporte,Insuficiente,6165.86
SUP001580,Vicente Fonseca,Masculino,24,Suporte,Regular,5819.95
SUP001581,Vitor Gabriel Macedo,Masculino,38,Suporte,Excelente,5523.14
SUP001582,Bryan Machado,Masculino,42,Suporte,Regular,5194.19
SUP001583,Melina Rezende,Feminino,35,Suporte,Insuficiente,5760.3
SUP001584,Luiz Otávio Rodrigues,Masculino,48,Suporte,Insuficiente,4766.41
SUP001585,Maria Helena da Cunha,Feminino,22,Suporte,Regular,5699.69
SUP001586,Nathan Araújo,Masculino,32,Suporte,Regular,4824.16
SUP001587,Valentina Andrade,Feminino,49,Suporte,Bom,6482.1
SUP001588,Isaac Abreu,Masculino,35,Suporte,Insuficiente,5218.12
SUP001589,Benício da Cruz,Masculino,39,Suporte,Insuficiente,5218.73
SUP001590,Maria Laura Pastor,Feminino,29,Suporte,Regular,6854.18
SUP001591,Elisa Marques,Feminino,22,Suporte,Excelente,6216.37
SUP001592,Sofia Teixeira,Feminino,46,Suporte,Regular,6122.0
SUP001593,Calebe Abreu,Masculino,32,Suporte,Regular,5502.9
SUP001594,Mateus Aparecida,Masculino,26,Suporte,Insuficiente,5472.44
SUP001595,Pietra Fonseca,Feminino,25,Suporte,Bom,5915.61
SUP001596,Emanuella Souza,Feminino,18,Suporte,Regular,6498.28
SUP001597,João Vitor Rios,Masculino,30,Suporte,Excelente,7653.7
SUP001598,Raul da Rocha,Masculino,27,Suporte,Excelente,5148.11
SUP001599,Ryan da Mota,Masculino,43,Suporte,Regular,5566.06
SUP001600,Isabelly Pinto,Feminino,23,Suporte,Excelente,4624.62
SUP001601,João Gabriel da Conceição,Masculino,46,Suporte,Excelente,6918.99
SUP001602,Antônio Viana,Masculino,51,Suporte,Regular,7073.67
SUP001603,Valentim Dias,Masculino,45,Suporte,Excelente,6926.42
SUP001604,Luiz Henrique Pimenta,Masculino,35,Suporte,Excelente,7028.25
SUP001605,Arthur Miguel Rios,Masculino,38,Suporte,Regular,4755.65
SUP001606,Théo Caldeira,Masculino,22,Suporte,Insuficiente,6113.57
SUP001607,Bernardo Nogueira,Masculino,36,Suporte,Bom,5905.41
SUP001608,Alícia Farias,Feminino,21,Suporte,Bom,6069.89
SUP001609,Davi Porto,Masculino,44,Suporte,Insuficiente,5878.12
SUP001610,Vitor Gabriel Sousa,Masculino,63,Suporte,Regular,5705.25
SUP001611,Liz Marques,Feminino,35,Suporte,Insuficiente,5480.16
SUP001612,Ana Vitória Teixeira,Feminino,18,Suporte,Bom,5334.94
SUP001613,Otávio Fogaça,Masculino,33,Suporte,Bom,6757.67
SUP001614,Ryan Jesus,Masculino,38,Suporte,Bom,6667.06
SUP001615,João Guilherme Pastor,Masculino,38,Suporte,Bom,7278.8
SUP001616,Mariah Souza,Feminino,23,Suporte,Regular,5906.44
SUP001617,Caroline Rodrigues,Feminino,32,Suporte,Bom,6382.77
SUP001618,Luana Ribeiro,Feminino,18,Suporte,Bom,4670.1
SUP001619,Sophie Vargas,Feminino,21,Suporte,Regular,4555.62
SUP001620,Ana Lívia Campos,Feminino,36,Suporte,Insuficiente,5814.16
SUP001621,Caio Dias,Masculino,27,Suporte,Regular,6792.62
SUP001622,Arthur Gabriel Vieira,Masculino,42,Suporte,Bom,5418.85
SUP001623,Laís Santos,Feminino,18,Suporte,Excelente,7023.73
SUP001624,Clara Fernandes,Feminino,48,Suporte,Regular,6329.44
SUP001625,Vinícius Novaes,Masculino,29,Suporte,Regular,6166.42
SUP001626,Maria Vitória Sampaio,Feminino,28,Suporte,Insuficiente,4156.13
SUP001627,Gael Ribeiro,Masculino,40,Suporte,Bom,6618.87
SUP001628,Leandro Cunha,Masculino,31,Suporte,Excelente,5886.25
SUP001629,Augusto da Cunha,Masculino,38,Suporte,Regular,6629.65
SUP001630,Yan da Rosa,Masculino,43,Suporte,Regular,6080.01
SUP001631,Sabrina Borges,Feminino,40,Suporte,Regular,5688.98
SUP001632,Ravy Alves,Masculino,45,Suporte,Excelente,5250.67
SUP001633,Emanuella Teixeira,Feminino,28,Suporte,Regular,4640.78
SUP001634,Clarice Barros,Feminino,29,Suporte,Regular,4989.45
SUP001635,Isabela Ribeiro,Feminino,53,Suporte,Excelente,7618.42
SUP001636,Erick Viana,Masculino,46,Suporte,Regular,6391.14
SUP001637,Anthony Silva,Masculino,28,Suporte,Excelente,7881.67
SUP001638,Enzo Fogaça,Masculino,38,Suporte,Insuficiente,5929.59
SUP001639,Maria Flor Costa,Feminino,27,Suporte,Excelente,6728.52
SUP001640,Catarina Vasconcelos,Feminino,29,Suporte,Insuficiente,6146.44
SUP001641,Leonardo Silveira,Masculino,25,Suporte,Excelente,6052.56
SUP001642,Ester Rezende,Feminino,26,Suporte,Bom,5438.71
SUP001643,José Miguel Almeida,Masculino,55,Suporte,Regular,6978.17
SUP001644,Maria Luiza Santos,Feminino,36,Suporte,Insuficiente,6095.64
SUP001645,Nathan Ferreira,Masculino,18,Suporte,Regular,5862.07
SUP001646,Larissa Montenegro,Feminino,42,Suporte,Regular,5101.53
SUP001647,Nathan Correia,Masculino,48,Suporte,Excelente,7354.14
SUP001648,Ana Júlia Ferreira,Feminino,26,Suporte,Bom,5012.53
SUP001649,Melina Lopes,Feminino,37,Suporte,Excelente,7210.27
SUP001650,Juliana Fogaça,Feminino,21,Suporte,Regular,6837.97
SUP001651,Lucca Cassiano,Masculino,32,Suporte,Excelente,7921.45
SUP001652,Asafe Guerra,Masculino,52,Suporte,Insuficiente,5520.24
SUP001653,Diogo Campos,Masculino,34,Suporte,Bom,4841.1
SUP001654,Cauã Araújo,Masculino,18,Suporte,Regular,6446.82
SUP001655,Kevin Ferreira,Masculino,36,Suporte,Excelente,7780.78
SUP001656,Clarice Jesus,Feminino,29,Suporte,Insuficiente,5010.27
SUP001657,Milena Albuquerque,Feminino,42,Suporte,Bom,7027.08
SUP001658,Eduardo da Cruz,Masculino,37,Suporte,Excelente,7535.89
SUP001659,Juan Jesus,Masculino,33,Suporte,Excelente,5830.21
SUP001660,João Viana,Masculino,47,Suporte,Regular,5711.98
SUP001661,Manuella Castro,Feminino,31,Suporte,Insuficiente,4667.91
SUP001662,Caio Vargas,Masculino,29,Suporte,Bom,4547.9
SUP001663,Letícia Castro,Feminino,42,Suporte,Excelente,5433.6
SUP001664,Gael Henrique Fonseca,Masculino,39,Suporte,Bom,6442.95
SUP001665,Isabella Moreira,Feminino,30,Suporte,Insuficiente,5557.93
SUP001666,Isabelly Pimenta,Feminino,32,Suporte,Regular,4799.01
SUP001667,Leandro Rocha,Masculino,26,Suporte,Regular,5610.07
SUP001668,Lara Barbosa,Feminino,25,Suporte,Regular,4695.24
SUP001669,Mateus Cavalcanti,Masculino,37,Suporte,Bom,6795.54
SUP001670,Isabel Garcia,Feminino,28,Suporte,Bom,4277.87
SUP001671,André Garcia,Masculino,50,Suporte,Excelente,7550.6
SUP001672,Stephany Cirino,Feminino,32,Suporte,Insuficiente,5268.67
SUP001673,Sabrina Novaes,Feminino,39,Suporte,Insuficiente,6490.89
SUP001674,Maysa Cunha,Feminino,30,Suporte,Insuficiente,5573.43
SUP001675,Lara Sampaio,Feminino,41,Suporte,Bom,4458.47
SUP001676,João Vitor Almeida,Masculino,41,Suporte,Regular,6309.75
SUP001677,Emanuel da Rocha,Masculino,37,Suporte,Insuficiente,4315.85
